Source_ID,Platform,Raw_Text,Cleaned_Text,Timestamp,Data_Type
GRP-XHS-69870ff70000000009039a7b,xiaohongshu,攀岩传奇| 真正的攀登是与岩壁的对话,攀岩传奇| 真正的攀登是与岩壁的对话,2026-02-07,note
GRP-XHS-6959103e000000001f00f209,xiaohongshu,开箱｜为了这碟醋包顿🥟吃,开箱｜为了这碟醋包顿 吃,2026-01-03,note
GRP-XHS-698f2ffe000000000e00e50f,xiaohongshu,早春徒步封神｜这件紫冲直接焊我身上⛰️,早春徒步封神｜这件紫冲直接焊我身上 ️,2026-02-15,note
GRP-XHS-69fb02180000000036030612,xiaohongshu,"龚翔宇""找不到自己的眼睛""！""排球世界""推文","龚翔宇""找不到自己的眼睛""！""排球世界""推文",2026-05-06,note
GRP-XHS-6a094ab10000000036003739,xiaohongshu,G社：此生分明了！,G社：此生分明了！,2026-05-18,note
GRP-XHS-6a0d911d000000003701c98a,xiaohongshu,小小瓦屋山🫴拿捏👍,小小瓦屋山 拿捏,2026-05-21,note
GRP-XHS-6a0831bc000000003701f189,xiaohongshu,应届生也要岗求岗,应届生也要岗求岗,2026-05-17,note
GRP-XHS-69fd53090000000035032d07,xiaohongshu,None,None,2026-05-08,note
GRP-XHS-69ba2963000000001f004781,xiaohongshu,和大模型闲聊，花园可能的新风格,和大模型闲聊，花园可能的新风格,2026-03-18,note
GRP-XHS-6a0c506e0000000035027990,xiaohongshu,hwoto|户外日常都适配的不费力穿搭,hwoto|户外日常都适配的不费力穿搭,2026-05-20,note
GRP-XHS-69aa7efe00000000150301fb,xiaohongshu,EIDER Momentum｜把户外性能带进城市日常,EIDER Momentum｜把户外性能带进城市日常,2026-03-06,note
GRP-XHS-68f62e630000000004016ee4,xiaohongshu,龔鈺祺專輯 《月光動物園》空降各大排行冠軍,龔鈺祺專輯 《月光動物園》空降各大排行冠軍,2025-10-20,note
GRP-XHS-69cf7fd0000000001f00721c,xiaohongshu,StephenGogolev跳跃技术分析2️⃣(3A),StephenGogolev跳跃技术分析2️⃣(3A),2026-04-03,note
GRP-XHS-68d10c96000000001203c996,xiaohongshu,gorgor你有点太帅到我了,gorgor你有点太帅到我了,2025-09-22,note
GRP-XHS-685bd7dc000000000b02dc23,xiaohongshu,omg被自己关注好久的煮包回关谁懂？,omg被自己关注好久的煮包回关谁懂？,2025-06-25,note
GRP-TB-738264164841-0001,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 15:49,review
GRP-TB-738264164841-0002,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 15:40,review
GRP-TB-738264164841-0003,taobao,此用户没有填写评价。,此用户没有填写评价。,2026年05月23日 15:28,review
GRP-TB-738264164841-0004,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 14:08,review
GRP-TB-738264164841-0005,taobao,正品，面料手感超赞，回购了好几个款式。,正品，面料手感超赞，回购了好几个款式。,2026年05月23日 13:42,review
GRP-TB-738264164841-0006,taobao,此用户没有填写评价。,此用户没有填写评价。,2026年05月23日 12:32,review
GRP-TB-738264164841-0007,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 11:09,review
GRP-TB-738264164841-0008,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 10:34,review
GRP-TB-738264164841-0009,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 10:34,review
GRP-TB-738264164841-0010,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 18:32,review
GRP-TB-738264164841-0011,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 18:28,review
GRP-TB-738264164841-0012,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 16:56,review
GRP-TB-738264164841-0013,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 16:46,review
GRP-TB-738264164841-0014,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 16:34,review
GRP-TB-738264164841-0015,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:30,review
GRP-TB-738264164841-0016,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:30,review
GRP-TB-738264164841-0017,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:30,review
GRP-TB-738264164841-0018,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:30,review
GRP-TB-738264164841-0019,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:26,review
GRP-TB-738264164841-0020,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 13:25,review
GRP-TB-738264164841-0021,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 11:14,review
GRP-TB-738264164841-0022,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 11:14,review
GRP-TB-738264164841-0023,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 11:06,review
GRP-TB-738264164841-0024,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 11:04,review
GRP-TB-738264164841-0025,taobao,鸟家品质 好穿又好看 国内现货 无需等待 非常好,鸟家品质 好穿又好看 国内现货 无需等待 非常好,2026年05月21日 22:20,review
GRP-TB-738264164841-0026,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 22:04,review
GRP-TB-738264164841-0027,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:47,review
GRP-TB-738264164841-0028,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:47,review
GRP-TB-738264164841-0029,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 18:59,review
GRP-TB-738264164841-0030,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 18:58,review
GRP-TB-738264164841-0031,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 15:26,review
GRP-TB-738264164841-0032,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 15:14,review
GRP-TB-738264164841-0033,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 09:34,review
GRP-TB-738264164841-0034,taobao,尺码合适，颜色也对，真不错，推荐购买！下次再来 上身效果：杠杠滴 厚薄度：超薄,尺码合适，颜色也对，真不错，推荐购买！下次再来 上身效果：杠杠滴 厚薄度：超薄,2026年05月20日 20:33,review
GRP-TB-738264164841-0035,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 18:41,review
GRP-TB-738264164841-0036,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 18:09,review
GRP-TB-738264164841-0037,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 14:34,review
GRP-TB-738264164841-0038,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 13:48,review
GRP-TB-738264164841-0039,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 13:19,review
GRP-TB-738264164841-0040,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 13:18,review
GRP-TB-738264164841-0041,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 12:07,review
GRP-TB-738264164841-0042,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 10:36,review
GRP-TB-738264164841-0043,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 10:36,review
GRP-TB-738264164841-0044,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 10:36,review
GRP-TB-738264164841-0045,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 10:36,review
GRP-TB-738264164841-0046,taobao,此用户没有填写评价。,此用户没有填写评价。,2026年05月20日 10:14,review
GRP-TB-738264164841-0047,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 22:25,review
GRP-TB-738264164841-0048,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 21:44,review
GRP-TB-738264164841-0049,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 18:11,review
GRP-TB-738264164841-0050,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 17:31,review
GRP-TB-738264164841-0051,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 14:01,review
GRP-TB-738264164841-0052,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 10:15,review
GRP-TB-738264164841-0053,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 09:48,review
GRP-TB-738264164841-0054,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 08:29,review
GRP-TB-738264164841-0055,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 22:34,review
GRP-TB-738264164841-0056,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 22:07,review
GRP-TB-738264164841-0057,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 21:56,review
GRP-TB-738264164841-0058,taobao,此用户没有填写评价。,此用户没有填写评价。,2026年05月18日 21:31,review
GRP-TB-738264164841-0059,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 18:17,review
GRP-TB-738264164841-0060,taobao,此用户没有填写评价。,此用户没有填写评价。,2026年05月18日 17:54,review
GRP-TB-1036207259816-0061,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 13:37,review
GRP-TB-1036207259816-0062,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 12:54,review
GRP-TB-1036207259816-0063,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 11:58,review
GRP-TB-1036207259816-0064,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月23日 07:40,review
GRP-TB-1036207259816-0065,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月22日 14:13,review
GRP-TB-1036207259816-0066,taobao,正品东西，不错以后会继续关注店铺,正品东西，不错以后会继续关注店铺,2026年05月22日 10:12,review
GRP-TB-1036207259816-0067,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:53,review
GRP-TB-1036207259816-0068,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:26,review
GRP-TB-1036207259816-0069,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:16,review
GRP-TB-1036207259816-0070,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 21:14,review
GRP-TB-1036207259816-0071,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 18:18,review
GRP-TB-1036207259816-0072,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 18:13,review
GRP-TB-1036207259816-0073,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 13:12,review
GRP-TB-1036207259816-0074,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 12:23,review
GRP-TB-1036207259816-0075,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月21日 12:23,review
GRP-TB-1036207259816-0076,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 14:43,review
GRP-TB-1036207259816-0077,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 14:39,review
GRP-TB-1036207259816-0078,taobao,衣服收到货好几天了，穿上感觉很轻薄，第二次购买了，正品不错,衣服收到货好几天了，穿上感觉很轻薄，第二次购买了，正品不错,2026年05月20日 14:17,review
GRP-TB-1036207259816-0079,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 11:36,review
GRP-TB-1036207259816-0080,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月20日 00:53,review
GRP-TB-1036207259816-0081,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 21:36,review
GRP-TB-1036207259816-0082,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 18:00,review
GRP-TB-1036207259816-0083,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月19日 13:56,review
GRP-TB-1036207259816-0084,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 20:50,review
GRP-TB-1036207259816-0085,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 18:09,review
GRP-TB-1036207259816-0086,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 14:53,review
GRP-TB-1036207259816-0087,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 14:27,review
GRP-TB-1036207259816-0088,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 12:29,review
GRP-TB-1036207259816-0089,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月18日 09:18,review
GRP-TB-1036207259816-0090,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月17日 22:40,review
GRP-TB-1036207259816-0091,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月17日 21:09,review
GRP-TB-1036207259816-0092,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月17日 17:48,review
GRP-TB-1036207259816-0093,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月17日 15:05,review
GRP-TB-1036207259816-0094,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月16日 22:56,review
GRP-TB-1036207259816-0095,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月16日 21:16,review
GRP-TB-1036207259816-0096,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月16日 08:52,review
GRP-TB-1036207259816-0097,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月15日 23:01,review
GRP-TB-1036207259816-0098,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月15日 23:01,review
GRP-TB-1036207259816-0099,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月15日 20:15,review
GRP-TB-1036207259816-0100,taobao,走的顺丰，到货很快。收到面料很轻薄，颜色和图片上基本接近，夏天防晒就是它了。看了几个店铺，还是这家性价比高。,走的顺丰，到货很快。收到面料很轻薄，颜色和图片上基本接近，夏天防晒就是它了。看了几个店铺，还是这家性价比高。,2026年05月14日 20:26,review
GRP-TB-1036207259816-0101,taobao,"评价方未及时做出评价,系统默认好评!","评价方未及时做出评价,系统默认好评!",2026年05月14日 14:51,review
