Image_ID,note_id,Pockets,Zipper_Type,Drawcord,Buckle,Reflective,Hood,Fit,Scenario,Visual_Weight,Component_Source,Component_Confidence,Component_Notes
GRP-XHS-693ab0b6000000001f005bfb-02,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-693ab0b6000000001f005bfb-03,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-693ab0b6000000001f005bfb-04,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-693ab0b6000000001f005bfb-05,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-693ab0b6000000001f005bfb-06,693ab0b6000000001f005bfb,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ff4cde000000003502365c-01,69ff4cde000000003502365c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ff4cde000000003502365c-03,69ff4cde000000003502365c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ff4cde000000003502365c-04,69ff4cde000000003502365c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a05b98200000000380205a2-01,6a05b98200000000380205a2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ffcd0000000000d03af2b-02,692ffcd0000000000d03af2b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ffcd0000000000d03af2b-03,692ffcd0000000000d03af2b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ffcd0000000000d03af2b-04,692ffcd0000000000d03af2b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ffcd0000000000d03af2b-06,692ffcd0000000000d03af2b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-692ffcd0000000000d03af2b-07,692ffcd0000000000d03af2b,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-01,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-02,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-03,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-04,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-06,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68bbef51000000001b0345b5-08,68bbef51000000001b0345b5,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-01,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-02,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-03,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-04,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-05,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683437710000000021008566-06,683437710000000021008566,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68835e78000000002400cc99-01,68835e78000000002400cc99,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68835e78000000002400cc99-02,68835e78000000002400cc99,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68835e78000000002400cc99-04,68835e78000000002400cc99,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68835e78000000002400cc99-06,68835e78000000002400cc99,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68835e78000000002400cc99-08,68835e78000000002400cc99,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-01,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-02,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-03,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-04,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-05,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-06,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-07,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-08,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-09,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-10,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-11,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-12,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d20d15000000001d01e8ae-13,69d20d15000000001d01e8ae,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0940aa000000000803f9e3-01,6a0940aa000000000803f9e3,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6936cb07000000001e0062c4-01,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-02,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-03,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-04,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-05,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-06,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-07,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6936cb07000000001e0062c4-08,6936cb07000000001e0062c4,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a02ee460000000038037c4e-01,6a02ee460000000038037c4e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a02ee460000000038037c4e-02,6a02ee460000000038037c4e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a02ee460000000038037c4e-03,6a02ee460000000038037c4e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a02ee460000000038037c4e-04,6a02ee460000000038037c4e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68442fd9000000002300c389-01,68442fd9000000002300c389,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68442fd9000000002300c389-02,68442fd9000000002300c389,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68442fd9000000002300c389-03,68442fd9000000002300c389,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68442fd9000000002300c389-04,68442fd9000000002300c389,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0c3bbd0000000006022c83-01,6a0c3bbd0000000006022c83,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0c3bbd0000000006022c83-02,6a0c3bbd0000000006022c83,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0c3bbd0000000006022c83-05,6a0c3bbd0000000006022c83,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ecc624000000001f0000ed-01,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ecc624000000001f0000ed-03,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ecc624000000001f0000ed-04,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ecc624000000001f0000ed-07,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ecc624000000001f0000ed-08,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69ecc624000000001f0000ed-09,69ecc624000000001f0000ed,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0d81eb000000003502dcf1-01,6a0d81eb000000003502dcf1,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d3a506000000001d01bf7c-01,69d3a506000000001d01bf7c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d3a506000000001d01bf7c-03,69d3a506000000001d01bf7c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d3a506000000001d01bf7c-05,69d3a506000000001d01bf7c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69d3a506000000001d01bf7c-06,69d3a506000000001d01bf7c,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69259203000000001e0372c2-01,69259203000000001e0372c2,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69259203000000001e0372c2-02,69259203000000001e0372c2,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69259203000000001e0372c2-03,69259203000000001e0372c2,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69259203000000001e0372c2-04,69259203000000001e0372c2,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69259203000000001e0372c2-05,69259203000000001e0372c2,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6975edd2000000002800b5c8-01,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-02,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-03,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-04,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-05,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-06,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6975edd2000000002800b5c8-07,6975edd2000000002800b5c8,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-01,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-02,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-04,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-05,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-06,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-07,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-08,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69ee18a6000000001f00585d-09,69ee18a6000000001f00585d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-683e7d20000000002100c440-01,683e7d20000000002100c440,unknown,Unclear,False,False,False,False,Unclear,Urban_Commute,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-6a0ed78f0000000035022f85-03,6a0ed78f0000000035022f85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ed78f0000000035022f85-04,6a0ed78f0000000035022f85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0ed78f0000000035022f85-05,6a0ed78f0000000035022f85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-01,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-02,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-03,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-04,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-05,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-06,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-07,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6900448b0000000005002ba0-09,6900448b0000000005002ba0,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69bf6e53000000001f00420d-01,69bf6e53000000001f00420d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69bf6e53000000001f00420d-02,69bf6e53000000001f00420d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69bf6e53000000001f00420d-03,69bf6e53000000001f00420d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69bf6e53000000001f00420d-04,69bf6e53000000001f00420d,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-01,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-02,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-03,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-04,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-05,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-06,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69fca9a40000000023016bdf-07,69fca9a40000000023016bdf,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68694b7e0000000012023f13-01,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68694b7e0000000012023f13-02,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68694b7e0000000012023f13-03,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68694b7e0000000012023f13-04,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68694b7e0000000012023f13-05,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-68694b7e0000000012023f13-06,68694b7e0000000012023f13,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69e5fad4000000001f004b26-01,69e5fad4000000001f004b26,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0f0ad9000000003701c81e-01,6a0f0ad9000000003701c81e,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a01aea70000000007021ee1-01,6a01aea70000000007021ee1,unknown,Unclear,False,False,False,False,Unclear,Outdoor,unclear,text_heuristic,0.4,Component fields inferred from text evidence only.
GRP-XHS-69b6b7dc000000002800a698-01,69b6b7dc000000002800a698,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69b6b7dc000000002800a698-02,69b6b7dc000000002800a698,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69b6b7dc000000002800a698-03,69b6b7dc000000002800a698,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69b6b7dc000000002800a698-04,69b6b7dc000000002800a698,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69b6b7dc000000002800a698-05,69b6b7dc000000002800a698,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68cab82e000000000e033c94-01,68cab82e000000000e033c94,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-68cab82e000000000e033c94-02,68cab82e000000000e033c94,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a08700700000000070298e2-01,6a08700700000000070298e2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a08700700000000070298e2-02,6a08700700000000070298e2,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-01,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-02,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-03,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-04,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-05,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-07,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-08,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0d7a39000000000702b101-09,6a0d7a39000000000702b101,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-01,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-02,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-03,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-04,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-05,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-06,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-07,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-08,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-6a0fd65e0000000007010d85-09,6a0fd65e0000000007010d85,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e7248f000000002102dd79-01,69e7248f000000002102dd79,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
GRP-XHS-69e7248f000000002102dd79-02,69e7248f000000002102dd79,unknown,Unclear,False,False,False,False,Unclear,Unclear,unclear,unknown,0.0,No component evidence available in current data.
