Image_ID,note_id,image_path,keyword,Source_ID,Source_Text,Curation_Status,Image_Category,Primary_Color,Secondary_Color,Material_Clue,Scenario,Visual_Weight,Pockets,Zipper_Type,Fit,Reflective,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Semantic_Consistency_Score,Conflict_Type,Conflict_Reason,Useful_Design_Signal,Gorpcore_Relevance,Visual_Confidence,Final_Confidence,Review_Needed,Review_Reason,Reviewer,Manual_Decision,Manual_Category,Manual_Notes,Corrected_Color,Corrected_Material,Corrected_Scenario,Corrected_Pain_Point,Reviewed_At
GRP-XHS-68932e52000000002302cc89-05,68932e52000000002302cc89,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68932e52000000002302cc89\image_05.webp,#机能风穿搭,GRP-XHS-68932e52000000002302cc89,超自然能力社档案｜「市井刀影」,reject,unrelated,black,gray,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68932e52000000002302cc89-06,68932e52000000002302cc89,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68932e52000000002302cc89\image_06.webp,#机能风穿搭,GRP-XHS-68932e52000000002302cc89,超自然能力社档案｜「市井刀影」,reject,unrelated,black,gray,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b063df000000001d01d584-01,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_01.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,review,multi_panel_outfit,gray,teal,ripstop | technical fabric | shell | waterproof,Outdoor,heavyweight,6,Exposed,Loose,True,户外,,neutral,0.0,,,,户外,1.0,none,none,none,0.9,0.8,0.8,True,node_b_review_status,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: ambiguous model status but visible technical outfit is usable.,gray,ripstop | technical fabric | shell | waterproof,Outdoor,none,2026-06-11
GRP-XHS-68b063df000000001d01d584-02,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_02.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,reject,unrelated,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b063df000000001d01d584-03,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_03.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,reject,text_overlay_outfit,unclear,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b063df000000001d01d584-05,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_05.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,reject,text_overlay_outfit,black,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b063df000000001d01d584-06,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_06.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,reject,unrelated,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b063df000000001d01d584-07,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_07.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,review,multi_panel_outfit,black,yellow,nylon | ripstop | technical fabric | waterproof,Outdoor,medium,3,Exposed,Regular,False,户外,,neutral,0.0,,,,户外,1.0,none,none,none,0.8,0.7,0.7,True,node_b_review_status,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: ambiguous model status but visible technical outfit is usable.,black,nylon | ripstop | technical fabric | waterproof,Outdoor,none,2026-06-11
GRP-XHS-68b063df000000001d01d584-11,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_11.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,review,multi_panel_outfit,gray,green,ripstop | waterproof | technical fabric | shell,Outdoor,medium,4,Exposed,Regular,False,户外,,neutral,0.0,,,,户外,1.0,none,none,none,0.9,0.85,0.85,True,node_b_review_status,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: ambiguous model status but visible technical outfit is usable.,gray,ripstop | waterproof | technical fabric | shell,Outdoor,none,2026-06-11
GRP-XHS-68b063df000000001d01d584-14,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_14.webp,#机能风穿搭,GRP-XHS-68b063df000000001d01d584,分享一下我的户外机能系列作品集！,reject,product_marketing,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b2d492000000001d011b65-01,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_01.webp,#机能风穿搭,GRP-XHS-68b2d492000000001d011b65,这些年画的一些朋克风设计！,reject,full_body_outfit,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b2d492000000001d011b65-02,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_02.webp,#机能风穿搭,GRP-XHS-68b2d492000000001d011b65,这些年画的一些朋克风设计！,reject,full_body_outfit,black,pink,leather-like | synthetic | matte,Unclear,medium,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b2d492000000001d011b65-03,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_03.webp,#机能风穿搭,GRP-XHS-68b2d492000000001d011b65,这些年画的一些朋克风设计！,reject,unrelated,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b2d492000000001d011b65-05,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_05.webp,#机能风穿搭,GRP-XHS-68b2d492000000001d011b65,这些年画的一些朋克风设计！,reject,unrelated,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b2d492000000001d011b65-06,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_06.webp,#机能风穿搭,GRP-XHS-68b2d492000000001d011b65,这些年画的一些朋克风设计！,reject,text_overlay_outfit,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b915e3000000001d006f2e-01,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_01.webp,#机能风穿搭,GRP-XHS-68b915e3000000001d006f2e,空天决战人型.,reject,unrelated,white,orange,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b915e3000000001d006f2e-02,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_02.webp,#机能风穿搭,GRP-XHS-68b915e3000000001d006f2e,空天决战人型.,reject,full_body_outfit,white,orange,nylon | technical fabric | rubberized,Unclear,heavyweight,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68b915e3000000001d006f2e-03,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_03.webp,#机能风穿搭,GRP-XHS-68b915e3000000001d006f2e,空天决战人型.,reject,unrelated,white,black,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68b915e3000000001d006f2e-04,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_04.webp,#机能风穿搭,GRP-XHS-68b915e3000000001d006f2e,空天决战人型.,reject,full_body_outfit,white,black,nylon | technical fabric | synthetic,Unclear,medium,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.2,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68bbef51000000001b0345b5-03,68bbef51000000001b0345b5,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68bbef51000000001b0345b5\image_03.webp,#Gorpcore,GRP-XHS-68bbef51000000001b0345b5,当你像鸟飞往你的山,reject,landscape,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68c19517000000001d03874b-01,68c19517000000001d03874b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c19517000000001d03874b\image_01.webp,#机能风穿搭,GRP-XHS-68c19517000000001d03874b,小帅一下,reject,text_overlay_outfit,brown,black,denim | nylon | cotton,Urban_Commute,medium,0,Unclear,Loose,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.1,0.8,0.52,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-68c37ba0000000001d02c498-01,68c37ba0000000001d02c498,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68c37ba0000000001d02c498\image_01.webp,#Gorpcore,GRP-XHS-68c37ba0000000001d02c498,【Qwen】GSPO：让大模型RLHF进入新纪元,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68c37ba0000000001d02c498-02,68c37ba0000000001d02c498,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68c37ba0000000001d02c498\image_02.webp,#Gorpcore,GRP-XHS-68c37ba0000000001d02c498,【Qwen】GSPO：让大模型RLHF进入新纪元,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68c37ba0000000001d02c498-03,68c37ba0000000001d02c498,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68c37ba0000000001d02c498\image_03.webp,#Gorpcore,GRP-XHS-68c37ba0000000001d02c498,【Qwen】GSPO：让大模型RLHF进入新纪元,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-68c37ba0000000001d02c498-04,68c37ba0000000001d02c498,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\68c37ba0000000001d02c498\image_04.webp,#Gorpcore,GRP-XHS-68c37ba0000000001d02c498,【Qwen】GSPO：让大模型RLHF进入新纪元,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
