Image_ID,note_id,image_path,run_status,Curation_Status,Image_Category,Reject_Reason,Body_Coverage,Text_Overlay_Level,Outfit_Count,Main_Subject_Visibility,Gorpcore_Relevance,Confidence
GRP-XHS-684be38f000000002202869a-07,684be38f000000002202869a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684be38f000000002202869a\image_07.webp,annotated,reject,product_marketing,product_only,full_body,medium,1,clear,0.0,0.95
GRP-XHS-684be38f000000002202869a-08,684be38f000000002202869a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684be38f000000002202869a\image_08.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.7,0.9
GRP-XHS-68e99da2000000000700a15f-01,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,9,clear,0.95,0.98
GRP-XHS-68e99da2000000000700a15f-03,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_03.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.85,0.9
GRP-XHS-68e99da2000000000700a15f-04,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_04.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.95,0.9
GRP-XHS-68e99da2000000000700a15f-05,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_05.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.7,0.9
GRP-XHS-68e99da2000000000700a15f-06,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_06.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.85,0.95
GRP-XHS-68e99da2000000000700a15f-07,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_07.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.9,0.95
GRP-XHS-68e99da2000000000700a15f-08,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68e99da2000000000700a15f-09,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_09.webp,annotated,reject,product_marketing,product_only,none,none,0,unclear,0.7,0.9
GRP-XHS-68e99da2000000000700a15f-10,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_10.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-68e99da2000000000700a15f-11,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_11.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68e99da2000000000700a15f-12,68e99da2000000000700a15f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68e99da2000000000700a15f\image_12.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.85,0.95
GRP-XHS-69ee2200000000001a035186-02,69ee2200000000001a035186,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69ee2200000000001a035186\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69ee2200000000001a035186-03,69ee2200000000001a035186,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69ee2200000000001a035186\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69ee2200000000001a035186-04,69ee2200000000001a035186,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69ee2200000000001a035186\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69ee2200000000001a035186-05,69ee2200000000001a035186,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69ee2200000000001a035186\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69ee2200000000001a035186-06,69ee2200000000001a035186,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69ee2200000000001a035186\image_06.webp,annotated,reject,full_body_outfit,too_unclear,full_body,none,1,unclear,0.0,0.9
GRP-XHS-69f1a2c3000000002003bd4e-01,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_01.webp,annotated,reject,text_overlay_outfit,text_dominant,full_body,high,9,clear,0.0,0.95
GRP-XHS-69f1a2c3000000002003bd4e-02,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_02.webp,annotated,reject,text_overlay_outfit,product_only,full_body,high,7,clear,0.1,0.9
GRP-XHS-69f1a2c3000000002003bd4e-03,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_03.webp,annotated,reject,text_overlay_outfit,text_dominant,full_body,high,1,clear,0.2,0.8
GRP-XHS-69f1a2c3000000002003bd4e-04,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,medium,7,clear,0.3,0.9
GRP-XHS-69f1a2c3000000002003bd4e-05,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.7,0.9
GRP-XHS-69f1a2c3000000002003bd4e-06,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_06.webp,annotated,use,multi_panel_outfit,none,full_body,medium,7,clear,0.4,0.85
GRP-XHS-69f1a2c3000000002003bd4e-07,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_07.webp,annotated,use,multi_panel_outfit,none,full_body,medium,8,clear,0.3,0.9
GRP-XHS-69f1a2c3000000002003bd4e-08,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_08.webp,annotated,use,multi_panel_outfit,none,full_body,medium,7,clear,0.3,0.9
GRP-XHS-69f1a2c3000000002003bd4e-09,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_09.webp,annotated,reject,text_overlay_outfit,product_only,full_body,high,6,clear,0.3,0.9
GRP-XHS-69f1a2c3000000002003bd4e-10,69f1a2c3000000002003bd4e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f1a2c3000000002003bd4e\image_10.webp,annotated,use,multi_panel_outfit,none,full_body,medium,6,clear,0.85,0.9
GRP-XHS-6840e849000000000f031564-01,6840e849000000000f031564,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6840e849000000000f031564\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,9,clear,0.95,0.98
GRP-XHS-6840e849000000000f031564-02,6840e849000000000f031564,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6840e849000000000f031564\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-6a02f9f4000000003501da73-01,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_01.webp,annotated,reject,multi_panel_outfit,product_only,full_body,medium,8,clear,0.0,0.9
GRP-XHS-6a02f9f4000000003501da73-02,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_02.webp,annotated,reject,unrelated,unrelated,full_body,low,1,clear,0.0,0.9
GRP-XHS-6a02f9f4000000003501da73-04,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_04.webp,annotated,reject,unrelated,unrelated,full_body,medium,1,clear,0.0,0.9
GRP-XHS-6a02f9f4000000003501da73-05,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_05.webp,annotated,reject,unrelated,unrelated,full_body,medium,1,clear,0.0,0.95
GRP-XHS-6a02f9f4000000003501da73-06,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_06.webp,annotated,reject,unrelated,unrelated,full_body,medium,1,clear,0.0,0.95
GRP-XHS-6a02f9f4000000003501da73-07,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_07.webp,annotated,reject,unrelated,unrelated,full_body,medium,1,clear,0.0,0.9
GRP-XHS-6a02f9f4000000003501da73-08,6a02f9f4000000003501da73,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a02f9f4000000003501da73\image_08.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.85,0.9
GRP-XHS-6a0c6070000000000803cef0-01,6a0c6070000000000803cef0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0c6070000000000803cef0\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,3,clear,0.9,0.95
GRP-XHS-698c2408000000000b010188-01,698c2408000000000b010188,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\698c2408000000000b010188\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,6,clear,0.7,0.9
GRP-XHS-68a303ed000000001d02c3c5-01,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_01.webp,annotated,use,half_body_outfit,none,lower_body,medium,2,clear,0.85,0.9
GRP-XHS-68a303ed000000001d02c3c5-02,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_02.webp,annotated,use,half_body_outfit,none,lower_body,low,1,clear,0.7,0.9
GRP-XHS-68a303ed000000001d02c3c5-03,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-68a303ed000000001d02c3c5-04,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_04.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.85,0.9
GRP-XHS-68a303ed000000001d02c3c5-05,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_05.webp,annotated,use,half_body_outfit,none,lower_body,low,1,clear,0.75,0.9
GRP-XHS-68a303ed000000001d02c3c5-06,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_06.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.75,0.85
GRP-XHS-68a303ed000000001d02c3c5-07,68a303ed000000001d02c3c5,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a303ed000000001d02c3c5\image_07.webp,annotated,use,half_body_outfit,none,lower_body,low,1,clear,0.75,0.9
GRP-XHS-68f236ae00000000050023e3-01,68f236ae00000000050023e3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68f236ae00000000050023e3\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,2,clear,0.9,0.95
GRP-XHS-6a030f4b0000000007029560-01,6a030f4b0000000007029560,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a030f4b0000000007029560\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a030f4b0000000007029560-02,6a030f4b0000000007029560,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a030f4b0000000007029560\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-6a030f4b0000000007029560-04,6a030f4b0000000007029560,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a030f4b0000000007029560\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-6a030f4b0000000007029560-05,6a030f4b0000000007029560,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a030f4b0000000007029560\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a030f4b0000000007029560-06,6a030f4b0000000007029560,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a030f4b0000000007029560\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-69abcb250000000015030d20-01,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,medium,12,clear,0.65,0.85
GRP-XHS-69abcb250000000015030d20-02,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_02.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.7,0.9
GRP-XHS-69abcb250000000015030d20-03,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_03.webp,annotated,reject,text_overlay_outfit,product_only,upper_body,high,2,clear,0.3,0.8
GRP-XHS-69abcb250000000015030d20-04,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_04.webp,annotated,reject,text_overlay_outfit,text_dominant,full_body,high,2,clear,0.1,0.9
GRP-XHS-69abcb250000000015030d20-05,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_05.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.65,0.85
GRP-XHS-69abcb250000000015030d20-06,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_06.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.4,0.8
GRP-XHS-69abcb250000000015030d20-07,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_07.webp,annotated,use,half_body_outfit,none,upper_body,medium,2,clear,0.6,0.85
GRP-XHS-69abcb250000000015030d20-08,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_08.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.3,0.8
GRP-XHS-69abcb250000000015030d20-09,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_09.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.85,0.9
GRP-XHS-69abcb250000000015030d20-10,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_10.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.9,0.95
GRP-XHS-69abcb250000000015030d20-11,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_11.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.3,0.8
GRP-XHS-69abcb250000000015030d20-12,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_12.webp,annotated,reject,text_overlay_outfit,text_dominant,upper_body,high,2,clear,0.1,0.8
GRP-XHS-69abcb250000000015030d20-13,69abcb250000000015030d20,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69abcb250000000015030d20\image_13.webp,annotated,use,multi_panel_outfit,none,upper_body,medium,2,clear,0.4,0.8
GRP-XHS-684788cd0000000023016507-01,684788cd0000000023016507,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684788cd0000000023016507\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,3,clear,0.95,0.98
GRP-XHS-684788cd0000000023016507-02,684788cd0000000023016507,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684788cd0000000023016507\image_02.webp,annotated,use,multi_panel_outfit,none,full_body,low,3,clear,0.95,0.9
GRP-XHS-684788cd0000000023016507-03,684788cd0000000023016507,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684788cd0000000023016507\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,none,2,clear,0.85,0.95
GRP-XHS-684788cd0000000023016507-04,684788cd0000000023016507,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684788cd0000000023016507\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,none,3,clear,0.6,0.9
GRP-XHS-686ba63900000000170307da-01,686ba63900000000170307da,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\686ba63900000000170307da\image_01.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.9,0.95
GRP-XHS-686ba63900000000170307da-04,686ba63900000000170307da,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\686ba63900000000170307da\image_04.webp,annotated,use,half_body_outfit,none,lower_body,none,1,clear,0.85,0.95
GRP-XHS-685bc77e00000000170363c7-01,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,9,clear,0.95,0.98
GRP-XHS-685bc77e00000000170363c7-02,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-685bc77e00000000170363c7-03,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-685bc77e00000000170363c7-04,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_04.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.9,0.95
GRP-XHS-685bc77e00000000170363c7-05,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_05.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.85,0.95
GRP-XHS-685bc77e00000000170363c7-06,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_06.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-685bc77e00000000170363c7-07,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.9,0.95
GRP-XHS-685bc77e00000000170363c7-08,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_08.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-685bc77e00000000170363c7-11,685bc77e00000000170363c7,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685bc77e00000000170363c7\image_11.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.95,0.98
GRP-XHS-68bc2cca000000001d019e1a-01,68bc2cca000000001d019e1a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bc2cca000000001d019e1a\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,8,clear,0.75,0.9
GRP-XHS-68bc2cca000000001d019e1a-02,68bc2cca000000001d019e1a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bc2cca000000001d019e1a\image_02.webp,annotated,use,multi_panel_outfit,none,full_body,none,1,clear,0.75,0.95
GRP-XHS-68bc2cca000000001d019e1a-03,68bc2cca000000001d019e1a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bc2cca000000001d019e1a\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-68bc2cca000000001d019e1a-04,68bc2cca000000001d019e1a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bc2cca000000001d019e1a\image_04.webp,annotated,use,multi_panel_outfit,none,full_body,none,1,clear,0.85,0.95
